created_at,DATE,entry_id,Temperature(C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Fish_length(cm),Fish_weight(g)
2021-06-18 13:51:50 CET,18-06-2021,233,25.25,29,6.338,8.41095,0.00076,155,6.947142857,4.371428571
2021-06-18 13:52:09 CET,18-06-2021,234,25.25,30,10.819,8.41549,0.00103,154,6.947142857,4.371428571
2021-06-18 13:52:29 CET,18-06-2021,235,25.1875,28,4.418,8.42003,0.00231,152,6.947142857,4.371428571
2021-06-18 13:52:48 CET,18-06-2021,236,25.1875,28,5.186,8.40641,0.00102,149,6.947142857,4.371428571
2021-06-18 13:53:08 CET,18-06-2021,237,25.25,30,6.141,8.40641,0.00099,147,6.947142857,4.371428571
2021-06-18 13:53:27 CET,18-06-2021,238,25.25,30,5.749,8.41095,0.00072,144,6.947142857,4.371428571
2021-06-18 13:53:47 CET,18-06-2021,239,25.25,30,6.739,8.40641,0.00091,138,6.947142857,4.371428571
2021-06-18 13:54:06 CET,18-06-2021,240,25.1875,30,7.713,8.41095,0.00095,144,6.947142857,4.371428571
2021-06-18 13:54:26 CET,18-06-2021,241,25.1875,30,9.998,8.41095,0.00089,144,6.947142857,4.371428571
2021-06-18 13:54:45 CET,18-06-2021,242,25.1875,29,6.757,8.41549,0.00091,142,6.947142857,4.371428571
2021-06-18 13:55:05 CET,18-06-2021,243,25.1875,31,7.668,8.40641,0.00082,134,6.947142857,4.371428571
2021-06-18 13:55:24 CET,18-06-2021,244,25.1875,30,7.704,8.41095,0.0009,133,6.947142857,4.371428571
2021-06-18 13:55:44 CET,18-06-2021,245,25.1875,30,7.114,8.41549,0.00088,141,6.947142857,4.371428571
2021-06-18 13:56:03 CET,18-06-2021,246,25.1875,29,8.212,8.40641,0.00088,141,6.947142857,4.371428571
2021-06-18 13:56:23 CET,18-06-2021,247,25.1875,30,7.159,8.41549,0.00093,131,6.947142857,4.371428571
2021-06-18 13:56:42 CET,18-06-2021,248,25.1875,29,6.525,8.42911,0.00093,141,6.947142857,4.371428571
2021-06-18 13:57:02 CET,18-06-2021,249,25.125,29,12.256,8.42003,0.00104,146,6.947142857,4.371428571
2021-06-18 13:57:22 CET,18-06-2021,250,25.125,29,6.32,8.39733,0.00088,139,6.947142857,4.371428571
2021-06-18 13:57:41 CET,18-06-2021,251,25.125,29,5.061,8.40641,0.00089,143,6.947142857,4.371428571
2021-06-18 13:58:01 CET,18-06-2021,252,25.125,29,4.008,8.42911,0.00089,138,6.947142857,4.371428571
2021-06-18 13:58:20 CET,18-06-2021,253,25.125,29,5.936,8.42003,0.0009,138,6.947142857,4.371428571
2021-06-18 13:58:39 CET,18-06-2021,254,25.125,30,5.731,8.42003,0.0009,139,6.947142857,4.371428571
2021-06-18 13:58:59 CET,18-06-2021,255,25.125,30,4.472,8.43365,0.00092,129,6.947142857,4.371428571
2021-06-18 13:59:18 CET,18-06-2021,256,25.125,29,7.623,8.42911,0.0009,140,6.947142857,4.371428571
2021-06-18 13:59:38 CET,18-06-2021,257,25.125,30,6.097,8.42457,0.00086,132,6.947142857,4.371428571
2021-06-18 13:59:57 CET,18-06-2021,258,25.125,27,6.561,8.42911,0.00089,142,6.947142857,4.371428571
2021-06-18 14:00:17 CET,18-06-2021,259,25.125,29,8.239,8.42003,0.00084,175,6.947142857,4.371428571
2021-06-18 14:00:36 CET,18-06-2021,260,25.125,29,5.159,8.43818,0.00086,137,6.947142857,4.371428571
2021-06-18 14:00:56 CET,18-06-2021,261,25.125,29,6.275,8.42911,0.00082,143,6.947142857,4.371428571
2021-06-18 14:01:15 CET,18-06-2021,262,25.0625,28,4.945,8.44726,0.00152,133,6.947142857,4.371428571
2021-06-18 14:01:35 CET,18-06-2021,263,25.125,29,4.918,8.43365,0.00125,130,6.947142857,4.371428571
2021-06-18 14:01:55 CET,18-06-2021,264,25.125,29,10.703,8.42003,0.00086,139,6.947142857,4.371428571
2021-06-18 14:02:14 CET,18-06-2021,265,25.0625,27,11.739,8.43818,0.00085,141,6.947142857,4.371428571
2021-06-18 14:03:47 CET,18-06-2021,266,25.125,27,14.417,8.4518,0.00081,140,6.947142857,4.371428571
2021-06-18 14:04:07 CET,18-06-2021,267,25.0625,28,6.525,8.53805,0.00064,129,6.947142857,4.371428571
2021-06-18 14:04:26 CET,18-06-2021,268,25.125,28,5.052,8.43818,0.00086,140,6.947142857,4.371428571
2021-06-18 14:04:46 CET,18-06-2021,269,25.0625,29,7.043,8.41549,0.00082,131,6.947142857,4.371428571
2021-06-18 14:05:05 CET,18-06-2021,270,25.0625,27,6.445,8.44272,0.00083,134,6.947142857,4.371428571
2021-06-18 14:05:25 CET,18-06-2021,271,25,28,7.48,8.44726,0.00088,128,6.947142857,4.371428571
2021-06-18 14:05:44 CET,18-06-2021,272,25.0625,28,6.463,8.43365,0.00087,129,6.947142857,4.371428571
2021-06-18 14:06:41 CET,18-06-2021,273,25.0625,26,6.106,8.48358,0.00085,138,6.947142857,4.371428571
2021-06-18 14:07:01 CET,18-06-2021,274,25,28,3.981,8.43365,0.00084,139,6.947142857,4.371428571
2021-06-18 14:07:20 CET,18-06-2021,275,25,26,3.829,8.42457,0.00081,138,6.947142857,4.371428571
2021-06-18 14:07:40 CET,18-06-2021,276,25.0625,28,4.293,8.43818,0.00084,131,6.947142857,4.371428571
2021-06-18 14:08:00 CET,18-06-2021,277,25,28,5.436,8.43818,0.00082,141,6.947142857,4.371428571
2021-06-18 14:08:19 CET,18-06-2021,278,25.0625,28,5.749,8.44726,0.00076,138,6.947142857,4.371428571
2021-06-18 14:08:39 CET,18-06-2021,279,25.0625,27,5.784,8.4518,0.00081,138,6.947142857,4.371428571
2021-06-18 14:08:58 CET,18-06-2021,280,25,27,6.731,8.4518,0.00081,142,6.947142857,4.371428571
2021-06-18 14:10:51 CET,18-06-2021,282,25,28,8.944,8.43818,0.00087,141,6.947142857,4.371428571
2021-06-18 14:11:11 CET,18-06-2021,283,25,28,6.052,8.4518,0.00085,123,6.947142857,4.371428571
2021-06-18 14:11:30 CET,18-06-2021,284,25,28,2.517,8.4518,0.00087,140,6.947142857,4.371428571
2021-06-18 14:11:50 CET,18-06-2021,285,25,26,7.409,8.43365,0.00085,138,6.947142857,4.371428571
2021-06-18 14:12:09 CET,18-06-2021,286,25,28,5.115,8.44726,0.00088,141,6.947142857,4.371428571
2021-06-18 14:12:29 CET,18-06-2021,287,25,28,6.24,8.48358,0.00087,136,6.947142857,4.371428571
2021-06-18 14:12:48 CET,18-06-2021,288,25,27,11.453,8.44726,0.00087,138,6.947142857,4.371428571
2021-06-18 14:13:08 CET,18-06-2021,289,25,28,3.481,8.45634,0.00088,138,6.947142857,4.371428571
2021-06-18 14:13:28 CET,18-06-2021,290,25,28,5.052,8.48358,0.00067,139,6.947142857,4.371428571
2021-06-18 14:13:48 CET,18-06-2021,291,24.9375,27,4.847,8.4518,0.00081,138,6.947142857,4.371428571
2021-06-18 14:14:07 CET,18-06-2021,292,25,28,3.82,8.44726,0.00086,137,6.947142857,4.371428571
2021-06-18 14:14:27 CET,18-06-2021,293,25,25,3.66,8.43365,0.0008,139,6.947142857,4.371428571
2021-06-18 14:14:47 CET,18-06-2021,294,25,28,4.793,8.48358,0.00078,140,6.947142857,4.371428571
2021-06-18 14:15:07 CET,18-06-2021,295,25,27,3.91,8.43818,0.00062,128,6.947142857,4.371428571
2021-06-18 14:15:26 CET,18-06-2021,296,25,26,4.883,8.4518,0.00081,138,6.947142857,4.371428571
2021-06-18 14:15:46 CET,18-06-2021,297,24.9375,27,5.017,8.44726,0.00058,136,6.947142857,4.371428571
2021-06-18 14:16:06 CET,18-06-2021,298,24.9375,26,4.409,8.4518,0.00086,139,6.947142857,4.371428571
2021-06-18 14:16:25 CET,18-06-2021,299,24.9375,27,6.82,8.44726,0.00086,129,6.947142857,4.371428571
2021-06-18 14:17:22 CET,18-06-2021,300,24.9375,26,3.66,8.4518,0.00087,128,6.947142857,4.371428571
2021-06-18 14:18:56 CET,18-06-2021,301,24.9375,25,2.963,8.43818,0.00086,140,6.947142857,4.371428571
2021-06-18 14:19:15 CET,18-06-2021,302,24.875,26,3.874,8.50174,0.00081,141,6.947142857,4.371428571
2021-06-18 14:19:35 CET,18-06-2021,303,24.875,27,5.391,8.48812,0.00081,133,6.947142857,4.371428571
2021-06-18 14:19:55 CET,18-06-2021,304,24.9375,26,7.32,8.48358,0.00084,140,6.947142857,4.371428571
2021-06-18 14:20:15 CET,18-06-2021,305,24.875,26,6.025,8.44726,0.00085,139,6.947142857,4.371428571
2021-06-18 14:20:35 CET,18-06-2021,306,24.9375,25,8.141,8.48358,0.00092,135,6.947142857,4.371428571
2021-06-18 14:20:55 CET,18-06-2021,307,24.9375,26,8.552,8.4518,0.00086,139,6.947142857,4.371428571
2021-06-18 14:21:15 CET,18-06-2021,308,24.875,26,7.802,8.48358,0.00086,130,6.947142857,4.371428571
2021-06-18 14:21:34 CET,18-06-2021,309,24.8125,26,12.578,8.48358,0.00086,139,6.947142857,4.371428571
2021-06-18 14:21:54 CET,18-06-2021,310,24.875,26,1.91,8.44726,0.00081,145,6.947142857,4.371428571
2021-06-18 14:22:14 CET,18-06-2021,311,24.875,26,6.739,8.4518,0.00083,132,6.947142857,4.371428571
2021-06-18 14:22:34 CET,18-06-2021,312,24.9375,26,13.06,8.48358,0.00081,141,6.947142857,4.371428571
2021-06-18 14:22:54 CET,18-06-2021,313,24.875,26,6.097,8.49266,0.00081,144,6.947142857,4.371428571
2021-06-18 14:23:14 CET,18-06-2021,314,24.8125,24,8.248,8.4518,0.00081,135,6.947142857,4.371428571
2021-06-18 14:23:33 CET,18-06-2021,315,24.8125,24,6.623,8.44726,0.00079,137,6.947142857,4.371428571
2021-06-18 14:23:53 CET,18-06-2021,316,24.8125,26,9.034,8.48358,0.00076,128,6.947142857,4.371428571
2021-06-18 14:24:13 CET,18-06-2021,317,24.8125,25,5.695,8.44726,0.00081,128,6.947142857,4.371428571
2021-06-18 14:24:33 CET,18-06-2021,318,24.8125,23,9.766,8.4972,0.92374,137,6.947142857,4.371428571
2021-06-18 14:24:52 CET,18-06-2021,319,24.8125,25,4.856,8.44726,0.45518,129,6.947142857,4.371428571
2021-06-18 14:25:12 CET,18-06-2021,320,24.875,24,4.008,8.44726,0.36454,128,6.947142857,4.371428571
2021-06-18 14:25:32 CET,18-06-2021,321,24.875,24,4.356,8.48358,0.49303,129,6.947142857,4.371428571
2021-06-18 14:25:52 CET,18-06-2021,322,24.8125,25,5.213,8.45634,0.54204,138,6.947142857,4.371428571
2021-06-18 14:26:11 CET,18-06-2021,323,24.8125,24,5.65,8.48358,0.38618,130,6.947142857,4.371428571
2021-06-18 14:26:31 CET,18-06-2021,324,24.875,24,7.338,8.4518,0.3454,141,6.947142857,4.371428571
2021-06-18 14:26:51 CET,18-06-2021,325,24.8125,24,7.186,8.48358,0.54409,130,6.947142857,4.371428571
2021-06-18 14:27:10 CET,18-06-2021,326,24.8125,24,6.927,8.48358,0.52987,128,6.947142857,4.371428571
2021-06-18 14:27:30 CET,18-06-2021,327,24.75,24,8.891,8.48358,0.50248,135,6.947142857,4.371428571
2021-06-18 14:27:50 CET,18-06-2021,328,24.8125,24,5.07,8.44272,0.58681,128,6.947142857,4.371428571
2021-06-18 14:28:10 CET,18-06-2021,329,24.8125,23,6.275,8.48358,0.73811,133,6.947142857,4.371428571
2021-06-18 14:29:06 CET,18-06-2021,330,24.8125,22,3.615,8.48358,0.63753,143,6.947142857,4.371428571
2021-06-18 14:29:26 CET,18-06-2021,331,24.8125,23,5.4,8.48358,0.45518,134,6.947142857,4.371428571
2021-06-18 14:29:45 CET,18-06-2021,332,24.8125,23,7.605,8.44726,0.46926,144,6.947142857,4.371428571
2021-06-18 14:30:05 CET,18-06-2021,333,24.8125,23,7.471,8.4518,0.60024,139,6.947142857,4.371428571
2021-06-18 14:30:25 CET,18-06-2021,334,24.8125,23,9.766,8.4518,0.75773,134,6.947142857,4.371428571
2021-06-18 14:30:44 CET,18-06-2021,335,24.875,23,5.749,8.48358,0.45866,133,6.947142857,4.371428571
2021-06-18 14:31:04 CET,18-06-2021,336,24.8125,22,7.668,8.48358,0.4483,134,6.947142857,4.371428571
2021-06-18 14:31:24 CET,18-06-2021,337,24.8125,23,4.356,8.50174,0.43649,134,6.947142857,4.371428571
2021-06-18 14:31:44 CET,18-06-2021,338,24.8125,23,8.507,8.48358,0.57584,141,6.947142857,4.371428571
2021-06-18 14:32:03 CET,18-06-2021,339,24.8125,21,7.498,8.49266,0.34011,140,6.947142857,4.371428571
2021-06-18 14:32:23 CET,18-06-2021,340,24.8125,23,0.642,8.44726,0.46748,130,6.947142857,4.371428571
2021-06-18 14:32:42 CET,18-06-2021,341,24.75,23,5.891,8.48358,0.36878,134,6.947142857,4.371428571
2021-06-18 14:33:22 CET,18-06-2021,343,24.75,23,10.507,8.48358,0.30753,125,6.947142857,4.371428571
2021-06-18 14:33:41 CET,18-06-2021,344,24.75,23,8.65,8.48358,0.43151,141,6.947142857,4.371428571
2021-06-18 14:34:00 CET,18-06-2021,345,24.75,23,7.213,8.48358,0.50631,142,6.947142857,4.371428571
2021-06-18 14:34:20 CET,18-06-2021,346,24.75,24,6.972,8.48358,0.28562,137,6.947142857,4.371428571
2021-06-18 14:34:39 CET,18-06-2021,347,24.75,23,9.569,8.44726,0.18717,140,6.947142857,4.371428571
2021-06-18 14:34:59 CET,18-06-2021,348,24.75,23,5.999,8.43818,0.5672,138,6.947142857,4.371428571
2021-06-18 14:35:19 CET,18-06-2021,349,24.75,23,8.32,8.30654,0.5802,137,6.947142857,4.371428571
2021-06-18 14:35:38 CET,18-06-2021,350,24.75,23,10.096,8.48358,0.34807,135,6.947142857,4.371428571
2021-06-18 14:35:57 CET,18-06-2021,351,24.75,23,6.873,8.4518,0.59125,131,6.947142857,4.371428571
2021-06-18 14:36:17 CET,18-06-2021,352,24.75,23,7.454,8.48358,0.5802,140,6.947142857,4.371428571
2021-06-18 14:37:13 CET,18-06-2021,353,24.75,21,7.909,8.48358,0.53999,139,6.947142857,4.371428571
2021-06-18 14:37:33 CET,18-06-2021,354,24.75,24,6.82,8.48358,0.54823,137,6.947142857,4.371428571
2021-06-18 14:38:12 CET,18-06-2021,356,24.75,24,9.48,8.48358,0.35348,133,6.947142857,4.371428571
2021-06-18 14:38:31 CET,18-06-2021,357,24.75,23,6.347,8.4518,0.54409,128,6.947142857,4.371428571
2021-06-18 14:38:51 CET,18-06-2021,358,24.6875,23,5.249,8.45634,0.37883,131,6.947142857,4.371428571
2021-06-18 14:39:11 CET,18-06-2021,359,24.625,24,6.972,8.48358,0.54409,134,6.947142857,4.371428571
2021-06-18 14:39:30 CET,18-06-2021,360,24.75,21,9.052,8.48812,0.36878,137,6.947142857,4.371428571
2021-06-18 14:39:50 CET,18-06-2021,361,24.75,23,8.061,8.48358,0.55658,128,6.947142857,4.371428571
2021-06-18 14:40:09 CET,18-06-2021,362,24.75,23,6.123,8.4518,0.59125,139,6.947142857,4.371428571
2021-06-18 14:40:29 CET,18-06-2021,363,24.6875,21,2.597,8.50628,0.41059,137,6.947142857,4.371428571
2021-06-18 14:40:48 CET,18-06-2021,364,24.6875,22,4.99,8.43365,0.5339,130,6.947142857,4.371428571
2021-06-18 14:41:08 CET,18-06-2021,365,24.75,21,4.74,8.4518,0.65949,135,6.947142857,4.371428571
2021-06-18 14:41:28 CET,18-06-2021,366,24.75,23,6.445,8.48358,0.63037,128,6.947142857,4.371428571
2021-06-18 14:41:48 CET,18-06-2021,367,24.6875,23,3.311,8.48358,0.43151,128,6.947142857,4.371428571
2021-06-18 14:42:07 CET,18-06-2021,368,24.6875,22,4.793,8.4518,0.61166,129,6.947142857,4.371428571
2021-06-18 14:42:27 CET,18-06-2021,369,24.6875,23,3.383,8.44726,0.68218,128,6.947142857,4.371428571
2021-06-18 14:42:47 CET,18-06-2021,370,24.6875,20,5.829,8.48812,0.41217,135,6.947142857,4.371428571
2021-06-18 14:43:06 CET,18-06-2021,371,24.6875,21,5.543,8.4518,0.88329,138,6.947142857,4.371428571
2021-06-18 14:43:26 CET,18-06-2021,372,24.6875,22,7.168,8.56983,0.71094,140,6.947142857,4.371428571
2021-06-18 14:43:46 CET,18-06-2021,373,24.6875,22,5.24,8.44726,0.63514,128,6.947142857,4.371428571
2021-06-18 14:44:05 CET,18-06-2021,374,24.6875,21,5.856,8.48358,0.71629,137,6.947142857,4.371428571
2021-06-18 14:44:25 CET,18-06-2021,375,24.75,22,5.409,8.45634,0.5672,138,6.947142857,4.371428571
2021-06-18 14:44:44 CET,18-06-2021,376,24.6875,20,3.392,8.44726,0.46926,135,6.947142857,4.371428571
2021-06-18 14:45:04 CET,18-06-2021,377,24.6875,21,0.999,8.44726,0.51405,136,6.947142857,4.371428571
2021-06-18 14:45:23 CET,18-06-2021,378,24.6875,21,4.668,8.40641,0.47284,138,6.947142857,4.371428571
2021-06-18 14:45:43 CET,18-06-2021,379,24.6875,22,5.882,8.44726,0.48192,137,6.947142857,4.371428571
2021-06-18 14:46:02 CET,18-06-2021,380,24.625,22,3.66,8.44726,0.47284,128,6.947142857,4.371428571
2021-06-18 14:46:22 CET,18-06-2021,381,24.625,21,9.212,8.4518,0.50439,138,6.947142857,4.371428571
2021-06-18 14:46:41 CET,18-06-2021,382,24.6875,21,5.936,8.44726,0.5846,136,6.947142857,4.371428571
2021-06-18 14:47:01 CET,18-06-2021,383,24.6875,21,6.481,8.4518,0.38322,128,6.947142857,4.371428571
2021-06-18 14:47:20 CET,18-06-2021,384,24.6875,22,4.695,8.48358,0.76057,128,6.947142857,4.371428571
2021-06-18 14:48:17 CET,18-06-2021,385,24.6875,19,7.632,8.4518,0.62095,139,6.947142857,4.371428571
2021-06-18 14:48:36 CET,18-06-2021,386,24.6875,19,6.391,8.42911,0.56293,134,6.947142857,4.371428571
2021-06-18 14:48:56 CET,18-06-2021,387,24.6875,21,9.793,8.4518,0.58239,130,6.947142857,4.371428571
2021-06-18 14:49:16 CET,18-06-2021,388,24.6875,21,6.873,8.44726,0.5219,138,6.947142857,4.371428571
2021-06-18 14:49:36 CET,18-06-2021,389,24.625,21,12.024,8.48358,0.46926,143,6.947142857,4.371428571
2021-06-18 14:50:32 CET,18-06-2021,390,24.6875,19,6.972,8.4518,0.48745,140,6.947142857,4.371428571
2021-06-18 14:50:51 CET,18-06-2021,391,24.625,20,7.4,8.44726,0.43482,129,6.947142857,4.371428571
2021-06-18 14:52:25 CET,18-06-2021,392,24.625,18,10.284,8.4518,0.62329,139,6.947142857,4.371428571
2021-06-18 14:52:44 CET,18-06-2021,393,24.5625,20,7.382,8.44726,0.34274,138,6.947142857,4.371428571
2021-06-18 14:53:04 CET,18-06-2021,394,24.5625,19,5.356,8.43818,0.5339,137,6.947142857,4.371428571
2021-06-18 14:54:00 CET,18-06-2021,395,24.625,18,11.855,8.48358,0.50439,134,6.947142857,4.371428571
2021-06-18 14:54:20 CET,18-06-2021,396,24.625,20,9.31,8.44726,0.59573,135,6.947142857,4.371428571
2021-06-18 14:54:39 CET,18-06-2021,397,24.625,19,4.74,8.44726,0.59798,141,6.947142857,4.371428571
2021-06-18 14:54:59 CET,18-06-2021,398,24.625,20,6.695,8.48358,0.40903,136,6.947142857,4.371428571
2021-06-18 14:55:38 CET,18-06-2021,400,24.625,20,4.177,8.42911,0.79552,134,6.947142857,4.371428571
2021-06-18 14:55:58 CET,18-06-2021,401,24.5625,20,6.329,8.43818,0.36175,132,6.947142857,4.371428571
2021-06-18 14:56:17 CET,18-06-2021,402,24.5625,20,4.008,8.44726,0.43151,135,6.947142857,4.371428571
2021-06-18 14:56:37 CET,18-06-2021,403,24.5625,20,2.544,8.42911,0.4483,138,6.947142857,4.371428571
2021-06-18 14:56:59 CET,18-06-2021,404,24.625,20,4.686,8.48358,0.5339,138,6.947142857,4.371428571
2021-06-18 14:57:22 CET,18-06-2021,405,24.625,19,7.025,8.43818,0.55448,137,6.947142857,4.371428571
2021-06-18 14:57:41 CET,18-06-2021,406,24.5625,20,11.676,8.43818,0.48009,138,6.947142857,4.371428571
2021-06-18 14:58:01 CET,18-06-2021,407,24.5625,20,3.802,8.43365,0.5503,135,6.947142857,4.371428571
2021-06-18 14:58:21 CET,18-06-2021,408,24.5625,19,3.802,8.43365,0.55448,128,6.947142857,4.371428571
2021-06-18 14:58:41 CET,18-06-2021,409,24.625,20,3.463,8.44726,0.59125,138,6.947142857,4.371428571
2021-06-18 14:59:00 CET,18-06-2021,410,24.5625,18,3.374,8.4518,0.40436,139,6.947142857,4.371428571
2021-06-18 14:59:20 CET,18-06-2021,411,24.5,19,4.302,8.44726,0.62329,134,6.947142857,4.371428571
2021-06-18 14:59:40 CET,18-06-2021,412,24.5625,17,8.614,8.44726,0.76916,138,6.947142857,4.371428571
2021-06-18 14:59:59 CET,18-06-2021,413,24.625,19,5.427,8.44726,0.42174,134,6.947142857,4.371428571
2021-06-18 15:00:39 CET,18-06-2021,415,24.5625,19,4.454,8.33378,0.57801,115,6.947142857,4.371428571
2021-06-18 15:00:59 CET,18-06-2021,416,24.5625,18,3.588,8.4972,0.66447,129,6.947142857,4.371428571
2021-06-18 15:01:18 CET,18-06-2021,417,24.5625,18,3.294,8.43365,0.63275,135,6.947142857,4.371428571
2021-06-18 15:01:57 CET,18-06-2021,419,24.5,18,10.114,8.44726,0.38175,134,6.947142857,4.371428571
2021-06-18 15:02:17 CET,18-06-2021,420,24.5625,17,7.704,8.43365,0.5339,135,6.947142857,4.371428571
2021-06-18 15:03:13 CET,18-06-2021,421,24.5,16,9.212,8.44726,0.5846,133,6.947142857,4.371428571
2021-06-18 15:03:33 CET,18-06-2021,422,24.5625,17,6.445,8.44726,0.39668,134,6.947142857,4.371428571
2021-06-18 15:03:52 CET,18-06-2021,423,24.5625,15,5.454,8.48812,0.71629,131,6.947142857,4.371428571
2021-06-18 15:04:12 CET,18-06-2021,424,24.5625,17,5.793,8.43818,0.42823,137,6.947142857,4.371428571
2021-06-18 15:04:31 CET,18-06-2021,425,24.5625,16,4.499,8.43365,0.46393,135,6.947142857,4.371428571
2021-06-18 15:04:51 CET,18-06-2021,426,24.5625,17,4.793,8.44726,0.46926,133,6.947142857,4.371428571
2021-06-18 15:05:10 CET,18-06-2021,427,24.5625,17,8.855,8.43365,0.70562,127,6.947142857,4.371428571
2021-06-18 15:05:30 CET,18-06-2021,428,24.5,16,5.231,8.43818,0.45173,128,6.947142857,4.371428571
2021-06-18 15:05:49 CET,18-06-2021,429,24.5,16,3.767,8.43818,0.43151,131,6.947142857,4.371428571
2021-06-18 15:06:09 CET,18-06-2021,430,24.5625,16,4.356,8.44726,0.68474,127,6.947142857,4.371428571
2021-06-18 15:06:29 CET,18-06-2021,431,24.5,16,4.526,8.48358,0.27255,134,6.947142857,4.371428571
2021-06-18 15:06:48 CET,18-06-2021,432,24.5,16,4.651,8.44726,0.29928,134,6.947142857,4.371428571
2021-06-18 15:07:08 CET,18-06-2021,433,24.5,16,4.151,8.44726,0.34142,133,6.947142857,4.371428571
2021-06-18 15:07:27 CET,18-06-2021,434,24.5625,16,5.133,8.48358,0.50248,127,6.947142857,4.371428571
2021-06-18 15:08:07 CET,18-06-2021,436,24.5625,15,5.463,8.44726,0.23569,134,6.947142857,4.371428571
2021-06-18 15:08:26 CET,18-06-2021,437,24.5,16,3.865,8.44726,0.26623,133,6.947142857,4.371428571
2021-06-18 15:08:46 CET,18-06-2021,438,24.5,16,5.231,8.43365,0.38322,128,6.947142857,4.371428571
2021-06-18 15:09:24 CET,18-06-2021,439,24.5,15,3.811,8.42911,0.33489,134,6.947142857,4.371428571
2021-06-18 15:09:43 CET,18-06-2021,440,24.5625,15,4.418,8.43365,0.3336,135,6.947142857,4.371428571
2021-06-18 15:10:03 CET,18-06-2021,441,24.5,16,3.927,8.48358,0.26727,127,6.947142857,4.371428571
2021-06-18 15:10:23 CET,18-06-2021,442,24.5,16,3.463,8.44726,0.30873,134,6.947142857,4.371428571
2021-06-18 15:10:42 CET,18-06-2021,443,24.5,16,9.766,8.43818,0.23384,134,6.947142857,4.371428571
2021-06-18 15:11:02 CET,18-06-2021,444,24.5,16,3.383,8.43818,0.39974,133,6.947142857,4.371428571
2021-06-18 15:11:21 CET,18-06-2021,445,24.5625,15,4.008,8.44726,0.44151,136,6.947142857,4.371428571
2021-06-18 15:11:41 CET,18-06-2021,446,24.5625,14,3.802,8.4518,0.44151,133,6.947142857,4.371428571
2021-06-18 15:12:00 CET,18-06-2021,447,24.5,16,3.776,8.43818,0.49491,128,6.947142857,4.371428571
2021-06-18 15:12:20 CET,18-06-2021,448,24.5,15,3.311,8.4518,0.3847,134,6.947142857,4.371428571
2021-06-18 15:13:16 CET,18-06-2021,449,24.4375,14,9.391,8.44726,0.26937,132,6.947142857,4.371428571
2021-06-18 15:13:35 CET,18-06-2021,450,24.5,16,2.401,8.44272,0.41375,149,6.947142857,4.371428571
2021-06-18 15:14:32 CET,18-06-2021,451,24.4375,15,5.552,8.43818,0.44151,131,6.947142857,4.371428571
2021-06-18 15:14:52 CET,18-06-2021,452,24.5,16,4.82,8.43818,0.43482,136,6.947142857,4.371428571
2021-06-18 15:15:12 CET,18-06-2021,453,24.4375,16,5.999,8.42457,0.50439,128,6.947142857,4.371428571
2021-06-18 15:15:32 CET,18-06-2021,454,24.5625,17,4.472,8.43818,0.30045,126,6.947142857,4.371428571
2021-06-18 15:15:51 CET,18-06-2021,455,24.5,17,8.409,8.43365,0.33749,133,6.947142857,4.371428571
2021-06-18 15:16:11 CET,18-06-2021,456,24.5,15,5.204,8.44726,0.70562,135,6.947142857,4.371428571
2021-06-18 15:16:30 CET,18-06-2021,457,24.5,17,5.874,8.43818,0.70562,134,6.947142857,4.371428571
2021-06-18 15:16:50 CET,18-06-2021,458,24.5,17,6.481,8.44726,0.58903,133,6.947142857,4.371428571
2021-06-18 15:17:09 CET,18-06-2021,459,24.5,15,5.82,8.43818,0.7244,130,6.947142857,4.371428571
2021-06-18 15:17:29 CET,18-06-2021,460,24.5,17,12.024,8.43818,0.66197,133,6.947142857,4.371428571
2021-06-18 15:17:49 CET,18-06-2021,461,24.5,18,5.356,8.43818,0.38618,131,6.947142857,4.371428571
2021-06-18 15:18:09 CET,18-06-2021,462,24.5,17,6.275,8.43365,0.5715,128,6.947142857,4.371428571
2021-06-18 15:18:28 CET,18-06-2021,463,24.5,17,6.588,8.43818,0.5672,129,6.947142857,4.371428571
